"Collection Name","Title#1","Name#1","Name URI#1","Resource Type#1","Resource Type URI#1","Genre#1","Genre URI#1","Date Created#1","Date Captured#1","Language Term#1","Language Term URI#1","Language Term Type#1","Extent#1","Physical Description Note#1","Internet Media Type#1","Digital Origin#1","Form#2","Form URI#2","Form#3","Form URI#3","Abstract#1","Note#1","Subject Topic#1","Subject Topic URI#1","Subject Topic#2","Subject Topic URI#2","Subject Topic#3","Subject Topic URI#3","Subject Topic#4","Subject Topic URI#4","Subject Topic#5","Subject Topic URI#5","Subject Topic#6","Subject Topic URI#6","Subject Name#1","Subject Name URI#1","Subject Name#2","Subject Name URI#2","Subject Name#3","Subject Name URI#3","Subject Name#4","Subject Name URI#4","Subject Geographic#1","Subject Geographic URI#1","Subject Temporal#1","Subject Temporal URI#1","Identifier ARK#1","Identifier#2","Physical Location#1","Access Condition#1","Access Condition URI#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"CU Museum of Natural History: Earl Morris papers","Protokiva 3, Site 19, looking southwest in line of principal axis","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","Title derived from Archaeological Studies in the La Plata District, plate 24 (upper).","From enclosure: Neg. no. x417, Morris, Carn. Inst., Wash., Publ. 519, 1939, Plate 24, Figure: upper, Orig. #67, American Museum of Natural History","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Extinct cities","http://id.worldcat.org/fast/918959","","","","","","","","","","","La Plata County (Colorado, United States, North America) (civil)","GNIS: 198148","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/t50g7b31t4vk","EHM07.01_006_016.jpg","CU Museum of Natural History","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","5447","4860","EHM07.01_006_016.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5447~270625"
"CU Museum of Natural History: Earl Morris papers","Protokiva 3, Site 19, looking west","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","Title derived by conjecture based on similar photographs in Archaeological Studies in the La Plata District, plate 23 upper and lower (EHM07.01_006_016 and EHM07.01_006_017).","From enclosure: Neg. no. x1270, Morris, Carn. Inst., Wash., Publ. 519, 1939, Orig. no. 71, AMNH","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Dwellings","http://id.worldcat.org/fast/899978","Extinct cities","http://id.worldcat.org/fast/918959","","","","","","","","","La Plata County (Colorado, United States, North America) (civil)","GNIS: 198148","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/dp5w5799r660","EHM07.01_006_019.jpg","CU Museum of Natural History","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","5450","4860","EHM07.01_006_019.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5450~270622"
"CU Museum of Natural History: Earl Morris papers","Pueblo","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","aerial photographs","http://vocab.getty.edu/page/aat/300128222","lantern slides","http://vocab.getty.edu/page/aat/300134977","Title derived from image caption: Pueblo","Caption: Pueblo","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Landscapes","http://id.worldcat.org/fast/1735625","Extinct cities","http://id.worldcat.org/fast/918959","","","","","","","","","Southwestern United States (North America)","","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/hq6945028383","EHM07.02_018_034.jpg","CU Museum of Natural History","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","5960","4860","EHM07.02_018_034.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5960~270895"
"CU Museum of Natural History: Earl Morris papers","Quiet Stretch, Dolores Canyon, above Disappointment Creek, San Miguel Co., Colo.","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","Title derived from image caption. Caption: Quiet Stretch, Dolores Canyon, above Disappointment Creek, San Miguel Co., Colo.","Caption: Quiet Stretch, Dolores Canyon, above Disappointment Creek, San Miguel Co., Colo.","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Landscapes","http://id.worldcat.org/fast/1735625","Rivers","http://id.worldcat.org/fast/1098312","","","","","","","","","Dolores Canyon (San Miguel, Colorado, United States, North America) (valley)","GNIS: 201832","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/2g6c9828f0hp","EHM07.02_014_006.jpg","CU Museum of Natural History","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","5891","4860","EHM07.02_014_006.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5891~270964"
"CU Museum of Natural History: Earl Morris papers","Raising a stele with a wooden crane","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","","","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Stele (Archaeology)","http://id.worldcat.org/fast/1132941","Cranes, derricks, etc.","http://id.worldcat.org/fast/882184","","","","","","","","","Quirigua (Municipio de Los Amates, Izabal, Guatemala, Central America) (populated place)","https://www.geonames.org/3590940","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/1c9h5k58w74m","EHM07.02_009_123.jpg","CU Museum of Natural History","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","5775","4860","EHM07.02_009_123.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5775~271080"
"CU Museum of Natural History: Earl Morris papers","Raising a stele with a wooden crane","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","","","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Stele (Archaeology)","http://id.worldcat.org/fast/1132941","Cranes, derricks, etc.","http://id.worldcat.org/fast/882184","","","","","","","","","Quirigua (Municipio de Los Amates, Izabal, Guatemala, Central America) (populated place)","https://www.geonames.org/3590940","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/50710j82f5ps","EHM07.02_009_121.jpg","CU Museum of Natural History","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","5773","4860","EHM07.02_009_121.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5773~271082"
"CU Museum of Natural History: Earl Morris papers","Raising a stele with a wooden crane","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","","","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Stele (Archaeology)","http://id.worldcat.org/fast/1132941","Cranes, derricks, etc.","http://id.worldcat.org/fast/882184","","","","","","","","","Quirigua (Municipio de Los Amates, Izabal, Guatemala, Central America) (populated place)","https://www.geonames.org/3590940","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/6d1r0001g6mx","EHM07.02_009_120.jpg","CU Museum of Natural History","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","5772","4860","EHM07.02_009_120.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5772~271083"
"CU Museum of Natural History: Earl Morris papers","Raising a stele with a wooden crane","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","","","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Stele (Archaeology)","http://id.worldcat.org/fast/1132941","Cranes, derricks, etc.","http://id.worldcat.org/fast/882184","","","","","","","","","Quirigua (Municipio de Los Amates, Izabal, Guatemala, Central America) (populated place)","https://www.geonames.org/3590940","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/cs5b2541g2zj","EHM07.02_009_119.jpg","CU Museum of Natural History","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","5771","4860","EHM07.02_009_119.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5771~271084"
"CU Museum of Natural History: Earl Morris papers","Raising a stele with a wooden crane","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","","","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Stele (Archaeology)","http://id.worldcat.org/fast/1132941","Cranes, derricks, etc.","http://id.worldcat.org/fast/882184","","","","","","","","","Quirigua (Municipio de Los Amates, Izabal, Guatemala, Central America) (populated place)","https://www.geonames.org/3590940","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/d90w1m3903r3","EHM07.02_009_118.jpg","CU Museum of Natural History","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","5770","4860","EHM07.02_009_118.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5770~271085"
"CU Museum of Natural History: Earl Morris papers","Raising a stele with a wooden crane","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","","","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Stele (Archaeology)","http://id.worldcat.org/fast/1132941","Cranes, derricks, etc.","http://id.worldcat.org/fast/882184","","","","","","","","","Quirigua (Municipio de Los Amates, Izabal, Guatemala, Central America) (populated place)","https://www.geonames.org/3590940","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/7q6m3113z231","EHM07.02_009_117.jpg","CU Museum of Natural History","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","5769","4860","EHM07.02_009_117.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5769~271086"
"CU Museum of Natural History: Earl Morris papers","Reassembled mural fragments, Temple of the Warriors","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","A line drawing of these same fragments is available in EHM07.02_009_018.","Title derived from 1991 inventory: ""Mural fragments composing a human sacrificial scene. Mural is drawn in photo 18. In: Temple of the Warriors, vol. 2: Plate 145.""","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Mural painting and decoration","http://id.worldcat.org/fast/1029558","Relics","http://id.worldcat.org/fast/1093664","","","","","","","","","Chichen Itza (Tinum, Yucatán, Mexico, North America) (archaeological/prehistoric site)","https://www.geonames.org/11071657","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/f5784s67b6pf","EHM07.02_009_022.jpg","CU Museum of Natural History","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","5678","4860","EHM07.02_009_022.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5678~271177"
"CU Museum of Natural History: Earl Morris papers","Reconstructed column, Temple of the Warriors","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","","Title derived from 1991 inventory.","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Columns","http://id.worldcat.org/fast/868845","Extinct cities","http://id.worldcat.org/fast/918959","","","","","","","","","Chichen Itza (Tinum, Yucatán, Mexico, North America) (archaeological/prehistoric site)","https://www.geonames.org/11071657","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/n81g3d36x70s","EHM07.02_009_005.jpg","CU Museum of Natural History","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","5661","4860","EHM07.02_009_005.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5661~271194"
"CU Museum of Natural History: Earl Morris papers","Red Bowl","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","","","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Bowls (Tableware)","http://id.worldcat.org/fast/837256","Pottery","http://id.worldcat.org/fast/1073579","","","","","","","","","","","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/hv5k1b25g37f","EHM07.02_003_018.jpg","CU Museum of Natural History","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","5559","4860","EHM07.02_003_018.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5559~271296"
"CU Museum of Natural History: Earl Morris papers","Red Bowl in situ, Half Mile N. of Mancos Springs","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","Title derived from image caption. Caption: Red Bowl in situ, 1/2 M. N. of Mancos Spg.","Caption: Red Bowl in situ, 1/2 M. N. of Mancos Spg.","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Bowls (Tableware)","http://id.worldcat.org/fast/837256","Pottery","http://id.worldcat.org/fast/1073579","","","","","","","","","Mancos (Montezuma, Colorado, United States, North America) (populated place)","GNIS: 179088","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/ft332p4869zk","EHM07.02_013_024.jpg","CU Museum of Natural History","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","5883","4860","EHM07.02_013_024.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5883~270972"
"CU Museum of Natural History: Earl Morris papers","Red Bowl, 1 mi. E. of Eagle Nest House, Montezuma Co., Colo. U. of C. Museum","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","Title derived from image caption: Red Bowl, 1 mi. E. of Eagle Nest House, Montezuma Co., Colo. U. of C. Museum","Caption: Red Bowl, 1 mi. E. of Eagle Nest House, Montezuma Co., Colo. U. of C. Museum","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Bowls (Tableware)","http://id.worldcat.org/fast/837256","Pottery","http://id.worldcat.org/fast/1073579","","","","","","","","","Ute Mountain Tribal Park (Montezuma, Colorado, United States, North America) (park)","","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/s4638d5021t4","EHM07.02_019_029.jpg","CU Museum of Natural History","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","5990","4860","EHM07.02_019_029.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5990~270865"
"CU Museum of Natural History: Earl Morris papers","Red Bowl, 1 mile E. of Eagle Nest House, Montezuma Co., Colo., U. of C. Museum","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","hand coloring","http://vocab.getty.edu/page/aat/300133555","lantern slides","http://vocab.getty.edu/page/aat/300134977","Title derived from image caption: Red Bowl, 1 mile E. of Eagle Nest House, Montezuma Co., Colo., U. of C. Museum","Caption: Red Bowl, 1 mile E. of Eagle Nest House, Montezuma Co., Colo., U. of C. Museum","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Bowls (Tableware)","http://id.worldcat.org/fast/837256","Pottery","http://id.worldcat.org/fast/1073579","","","","","","","","","Ute Mountain Tribal Park (Montezuma, Colorado, United States, North America) (park)","","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/g8520j51887h","EHM07.02_019_033.jpg","CU Museum of Natural History","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","5994","4860","EHM07.02_019_033.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5994~270861"
"CU Museum of Natural History: Earl Morris papers","Red Bowl, Aztec","Morris, Earl Halstead, 1889-1956","http://id.loc.gov/authorities/names/n80004158","Still image","http://id.loc.gov/vocabulary/resourceTypes","Photographs","http://id.loc.gov/authorities/genreForms/gf2017027249","Undated","2020","","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 Photograph","","image/jpeg","reformatted digital","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","lantern slides","http://vocab.getty.edu/page/aat/300134977","","From 1981 inventory: Red Bowl, Aztec San Juan County, N. Mex","Excavations (Archaeology)","http://id.worldcat.org/fast/917564","Dendrochronology","http://id.worldcat.org/fast/890285","Mayas--Antiquities","http://id.worldcat.org/fast/1012778","Southwest, New--Antiquities","http://id.loc.gov/authorities/subjects/sh85125670","Pottery","http://id.worldcat.org/fast/1073579","Specimens","http://id.worldcat.org/fast/1423861","","","","","","","","","Aztec (San Juan, New Mexico, United States, North America) (civil)","GNIS: 898624","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/3b389303s95r","EHM07.01_001_039.jpg","CU Museum of Natural History","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","5263","4860","EHM07.01_001_039.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~20~20~5263~270809"
